,temperature
1463,19.09583333333333
1464,19.031944444444445
1465,18.92324324324324
1466,18.85710526315789
1467,18.718
1468,18.718846153846155
1469,19.09058823529412
1470,21.42047619047619
1471,22.916785714285712
1472,23.633636363636363
1473,24.079047619047618
1474,24.27929824561404
1475,24.21949152542373
1476,24.196610169491525
1477,24.1709756097561
1478,23.9158064516129
1479,23.783235294117645
1480,23.547407407407405
1481,22.64454545454545
1482,21.8290625
1483,21.11305555555556
1484,20.504166666666663
1485,20.09575757575757
1486,19.743939393939392
1487,19.47810810810811
1488,19.254571428571428
1489,19.062962962962963
1490,18.881
1491,18.758064516129032
1492,18.65121212121212
1493,20.182244897959183
1494,22.61169491525424
1495,24.303684210526317
1496,24.975
1497,26.56
1498,26.56
1499,26.553999999999995
1500,26.17
1501,26.37333333333333
1502,21.796666666666667
1503,21.60833333333333
1504,24.54288461538461
1505,25.008
1506,25.19033333333333
1507,25.324
1508,25.33083333333333
1509,25.25333333333333
1510,25.117166666666662
1511,25.039166666666667
1512,25.076
1513,25.0125
1514,24.88
1515,24.207
1516,23.45733333333333
1517,22.952333333333332
1518,22.5255
1519,22.19683333333333
1520,21.93083333333333
1521,21.674333333333333
1522,21.436833333333333
1523,21.265689655172416
1524,21.22683333333333
1525,21.79283333333333
1526,23.917
1527,24.601
1528,25.051166666666667
1529,25.29866666666667
1530,25.386833333333332
1531,25.539166666666667
1532,25.53966666666667
1533,25.442666666666664
1534,24.8255
1535,24.1755
1536,23.626666666666665
1537,23.235
1538,22.896833333333333
1539,22.620166666666663
1540,22.355666666666664
1541,22.168
1542,21.97133333333333
1543,21.77
1544,21.55366666666667
1545,21.362666666666662
1546,21.23033333333333
1547,21.160500000000003
1548,21.131500000000003
1549,21.14067796610169
1550,21.163166666666665
1551,21.206000000000003
1552,21.21186440677966
1553,21.087
1554,21.0505
1555,21.046440677966103
1556,20.983
1557,20.860333333333333
1558,20.77716666666667
1559,20.672833333333333
1560,20.59583333333333
1561,20.4595
1562,20.361
1563,20.2525
1564,20.0615
1565,19.8528813559322
1566,19.66633333333333
1567,19.49833333333333
1568,19.376
1569,19.27133333333333
1570,19.19516666666667
1571,19.22433333333333
1572,19.159333333333333
1573,19.2415
1574,19.266
1575,19.671333333333333
1576,20.053833333333333
1577,20.1705
1578,20.287166666666668
1579,20.56433333333333
1580,20.611
1581,20.7035
1582,20.766140350877198
1583,20.811666666666667
1584,20.837666666666667
1585,20.84883333333333
1586,20.951
1587,20.882166666666667
1588,20.797166666666666
1589,20.71016666666667
1590,20.5785
1591,20.4335
1592,20.242
1593,20.116
1594,20.148000000000003
1595,20.1475
1596,20.40666666666667
1597,21.15233333333333
1598,21.825
1599,22.5
1600,22.984166666666667
1601,23.22433333333333
1602,23.41333333333333
1603,23.546666666666667
1604,23.311833333333333
1605,22.8845
1606,22.85983333333333
1607,22.858166666666666
1608,22.699333333333332
1609,22.407333333333334
1610,22.0705
1611,21.65583333333333
1612,21.258
1613,20.913166666666665
1614,20.547
1615,20.203666666666667
1616,19.86133333333333
1617,19.5885
1618,19.4165
1619,19.221
1620,19.28783333333333
1621,19.313333333333333
1622,19.363666666666667
1623,19.45083333333333
1624,19.54233333333333
1625,19.651166666666665
1626,19.706166666666668
1627,19.676166666666667
1628,19.6175
1629,19.545333333333332
1630,19.471666666666668
1631,19.403166666666667
1632,19.302666666666667
1633,19.21216666666667
1634,19.12864406779661
1635,18.973666666666663
1636,18.828666666666667
1637,18.69183333333333
1638,18.586666666666662
1639,18.4905
1640,18.363333333333333
1641,18.276
1642,18.209166666666665
1643,18.193666666666665
1644,18.3365
1645,18.584333333333333
1646,18.770175438596493
1647,18.94683333333333
1648,18.823666666666668
1649,18.979666666666667
1650,19.445
1651,19.8445
1652,19.953166666666668
1653,19.914
1654,19.834166666666665
1655,19.75483333333333
1656,19.704833333333333
1657,19.651333333333334
1658,19.610333333333333
1659,19.571666666666665
1660,19.5525
1661,19.515666666666668
1662,19.49983333333333
1663,19.46933333333333
1664,19.4055
1665,19.366
1666,19.250166666666665
1667,19.248166666666663
1668,19.154666666666667
1669,19.01633333333333
1670,18.9235
1671,18.97338983050848
1672,18.97433333333333
1673,19.009666666666664
1674,19.00766666666667
1675,19.008
1676,18.973166666666668
1677,18.932166666666667
1678,18.897666666666662
1679,18.8755
1680,18.843859649122805
1681,18.84
1682,18.781
1683,18.689166666666665
1684,18.60483333333333
1685,18.48966666666667
1686,18.401666666666667
1687,18.31233333333333
1688,18.26033333333333
1689,18.221666666666668
1690,18.15383333333333
1691,18.27716666666667
1692,18.5305
1693,19.264166666666664
1694,19.761166666666668
1695,20.197666666666667
1696,20.395084745762716
1697,20.472666666666665
1698,20.694166666666668
1699,20.483
1700,20.425666666666665
1701,20.574166666666667
1702,20.54283333333333
1703,20.362
1704,20.208666666666662
1705,20.075333333333333
1706,19.945666666666668
1707,19.8735
1708,19.831333333333337
1709,19.79366666666667
1710,19.787
1711,19.819666666666667
1712,19.8265
1713,19.803
1714,19.76816666666667
1715,19.723333333333336
1716,20.559
1717,22.72083333333333
1718,23.508666666666667
1719,24.296333333333333
1720,24.701166666666666
1721,24.804166666666667
1722,24.94066666666667
1723,24.953
1724,24.97416666666667
1725,24.999333333333333
1726,24.949666666666666
1727,24.44983333333333
1728,23.862666666666662
1729,23.448833333333333
1730,23.15083333333333
1731,22.88583333333333
1732,22.66466666666667
1733,22.4875
1734,22.284166666666668
1735,22.0375
1736,21.8115
1737,21.502166666666664
1738,21.40833333333333
1739,21.35383333333333
1740,21.725166666666667
1741,23.271166666666662
1742,24.1835
1743,24.71633333333333
1744,24.8905
1745,24.980833333333333
1746,24.992833333333333
1747,25.003833333333333
1748,25.13083333333333
1749,25.140833333333333
1750,25.0725
1751,25.063
1752,24.9855
1753,24.395084745762716
1754,23.892166666666665
1755,23.496166666666667
1756,23.206166666666668
1757,22.9595
1758,22.735333333333337
1759,22.537
1760,22.31383333333333
1761,22.155166666666663
1762,22.0455
1763,21.937
1764,21.875
1765,21.778666666666663
1766,21.541666666666668
1767,21.33694915254237
1768,21.156333333333336
1769,20.975666666666665
1770,20.96016666666667
1771,20.919500000000003
1772,20.846833333333333
1773,20.6395
1774,20.40083333333333
1775,20.2
1776,20.0825
1777,20.05783333333333
1778,20.014
1779,19.961666666666662
1780,19.9135
1781,19.8625
1782,19.7845
1783,19.700166666666668
1784,19.55216666666667
1785,19.571
1786,19.545166666666667
1787,19.547666666666665
1788,20.1125
1789,21.895666666666667
1790,22.765
1791,24.129166666666663
1792,24.84083333333333
1793,25.2625
1794,25.55933333333333
1795,25.737666666666662
1796,25.730833333333333
1797,25.577166666666667
1798,25.4575
1799,25.091666666666665
1800,24.611
1801,23.98733333333333
1802,23.4385
1803,23.015
1804,22.708166666666667
1805,22.4305
1806,22.163166666666665
1807,21.944333333333336
1808,21.69066666666667
1809,21.604
1810,21.4735593220339
1811,21.287166666666668
1812,21.59583333333333
1813,23.24
1814,24.134833333333333
1815,24.949
1816,25.694333333333336
1817,25.842
1818,26.071
1819,25.936333333333334
1820,25.823500000000003
1821,25.765
1822,25.682333333333336
1823,25.254285714285714
1824,24.88733333333333
1825,24.389166666666664
1826,23.634
1827,23.229
1828,22.891
1829,22.53
1830,22.231
1831,21.948500000000003
1832,21.805333333333333
1833,21.67183333333333
1834,21.56733333333333
1835,21.422711864406786
1836,21.63233333333333
1837,23.484666666666666
1838,24.4475
1839,24.96633333333333
1840,25.23433333333333
1841,25.218
1842,25.3295
1843,25.30457627118644
1844,25.277
1845,25.277
1846,25.1745
1847,25.05333333333333
1848,24.641166666666667
1849,23.293666666666663
1850,22.516666666666666
1851,21.948983050847456
1852,21.444166666666668
1853,20.972542372881357
1854,20.609166666666667
1855,20.17183333333333
1856,19.930166666666665
1857,19.6665
1858,19.429
1859,19.07933333333333
1860,20.260166666666667
1861,22.711666666666662
1862,23.636166666666668
1863,24.857627118644068
1864,25.48655172413793
1865,25.8365
1866,26.09416666666667
1867,26.371666666666663
1868,26.45133333333333
1869,26.389833333333332
1870,26.39816666666667
1871,26.25933333333333
1872,26.15483333333333
1873,26.022542372881357
1874,25.119333333333334
1875,23.66133333333333
1876,22.656
1877,21.85533333333333
1878,21.13566666666667
1879,20.5945
1880,20.143666666666665
1881,19.73483333333333
1882,19.41220338983051
1883,19.165000000000003
1884,19.851666666666667
1885,22.311864406779662
1886,23.971
1887,24.897
1888,25.318166666666663
1889,25.566
1890,25.84016666666667
1891,25.996166666666667
1892,26.0985
1893,26.117
1894,26.028
1895,25.9585
1896,25.640833333333333
1897,25.204833333333333
1898,24.069666666666667
1899,23.1975
1900,22.53216666666667
1901,21.971833333333333
1902,21.380333333333333
1903,21.002166666666664
1904,20.666
1905,20.335833333333333
1906,20.06883333333333
1907,19.896833333333333
1908,20.067
1909,20.38566666666667
1910,21.426166666666667
1911,23.271166666666662
1912,23.947
1913,24.338
1914,24.733
1915,24.91741379310345
1916,25.031166666666664
1917,24.325666666666667
1918,23.0225
1919,22.13233333333333
1920,21.538
1921,21.134833333333333
1922,20.821166666666667
1923,20.537
1924,20.285833333333336
1925,20.024166666666662
1926,19.72583333333333
1927,19.558
1928,19.3595
1929,19.169500000000003
1930,19.043833333333332
1931,19.00883333333333
1932,19.300833333333333
1933,22.14
1934,24.11916666666667
1935,25.031333333333336
1936,25.514
1937,25.846
1938,25.99833333333333
1939,26.097
1940,25.56033333333333
1941,24.629166666666663
1942,23.903666666666663
1943,23.363
1944,22.929666666666662
1945,22.594
1946,22.279
1947,22.016166666666667
1948,21.783
1949,21.527833333333334
1950,21.39133333333333
1951,21.22416666666667
1952,21.063666666666663
1953,20.925762711864405
1954,20.749137931034483
1955,20.6245
1956,21.845666666666663
1957,24.272666666666662
1958,25.309
1959,25.98333333333333
1960,26.34466666666667
1961,26.58333333333333
1962,26.782
1963,27.024
1964,27.127966101694916
1965,27.121
1966,26.87084745762712
1967,26.69483333333333
1968,26.14966666666667
1969,25.236833333333333
1970,24.450677966101694
1971,23.776333333333334
1972,23.16465517241379
1973,22.49866666666667
1974,22.02315789473684
1975,21.503833333333333
1976,20.96433333333333
1977,20.645166666666668
1978,20.46
1979,20.330666666666666
1980,21.6995
1981,24.25933333333333
1982,25.331166666666665
1983,25.959166666666665
1984,26.38433333333333
1985,26.566
1986,26.873
1987,26.822333333333333
1988,26.649464285714288
1989,26.51383333333333
1990,26.22433333333333
1991,25.84916666666667
1992,25.58683333333333
1993,25.0065
1994,24.44771929824561
1995,23.9305
1996,23.416666666666668
1997,23.009166666666665
1998,22.649833333333333
1999,22.28533333333333
2000,21.958166666666667
2001,21.69783333333333
2002,21.5405
2003,21.4595
2004,23.12033333333333
2005,24.113333333333333
2006,24.447586206896556
2007,24.813333333333336
2008,24.82483333333333
2009,25.096166666666665
2010,25.3825
2011,25.57633333333333
2012,25.704166666666666
2013,25.625762711864407
2014,25.439166666666665
2015,25.076833333333333
2016,25.014833333333332
2017,24.515833333333333
2018,24.078333333333333
2019,23.751666666666665
2020,23.367166666666662
2021,23.12983333333333
2022,22.83383333333333
2023,22.51983333333333
2024,22.22833333333333
2025,22.07133333333333
2026,22.034333333333333
2027,22.053833333333333
2028,22.651333333333334
2029,23.78083333333333
2030,24.593833333333333
2031,25.115166666666667
2032,25.367
2033,25.437966101694915
2034,25.584166666666665
2035,25.79084745762712
2036,25.93083333333333
2037,25.961
2038,26.004666666666665
2039,25.87783333333333
2040,25.870833333333334
2041,25.75183333333333
2042,25.679
2043,25.60913793103448
2044,25.51066666666667
2045,25.51083333333333
2046,25.4695
2047,25.4245
2048,25.422166666666666
2049,25.444166666666668
2050,25.33428571428572
2051,25.100166666666667
2052,24.501666666666665
2053,24.24533333333333
2054,24.304666666666662
2055,24.454666666666665
2056,24.9115
2057,25.00483333333333
2058,25.114500000000003
2059,25.638166666666667
2060,25.793666666666663
2061,25.84733333333333
2062,25.793666666666663
2063,25.565
2064,24.740508474576277
2065,23.877666666666663
2066,23.242
2067,22.796666666666667
2068,22.513
2069,22.214166666666664
2070,21.93433333333333
2071,21.701833333333333
2072,21.493666666666662
2073,21.31372881355932
2074,21.177
2075,21.12983333333333
2076,21.346166666666665
2077,21.2555
2078,22.037333333333333
2079,22.702166666666667
2080,22.68533333333333
2081,22.624666666666663
2082,23.0035
2083,23.171666666666667
2084,23.196
2085,23.06
2086,22.802666666666667
2087,22.5265
2088,22.304
2089,22.1305
2090,21.989454545454542
2091,21.790333333333333
2092,21.758166666666668
2093,21.649
2094,21.563666666666663
2095,21.484166666666667
2096,21.43
2097,21.38233333333333
